{'memory_length': 10000, 'epsilon_decay': 0.995, 'learning_rate': 0.001, 'epochs': 1, 'topology': [[6, 48, 24, 2], ['relu', 'relu', 'linear']], 'epsilon': 1, 'epsilon_min': 0.1, 'batch_size': 64, 'gamma': 0.99, 'model3Dpath': 'xml/inverted_double_pendulum.xml'}
11, 0.0
8, 0.582901679911
9, 0.638812555266
19, 0.534555185827
5, 0.511722494793
21, 0.519178771855
7, 0.680965021017
4, 0.974464662073
6, 1.27930582505
5, 1.75069506869
3, 2.20999973299
7, 2.97724674297
21, 3.72151013238
14, 6.85561797535
19, 10.8294667077
8, 17.258131794
6, 19.3554417548
6, 23.7359933346
6, 25.6458497793
10, 27.3927158463
6, 31.5331641792
6, 32.9401612321
15, 36.1584105675
25, 38.1488626437
10, 41.6089502029
8, 45.2692250188
6, 47.7305244888
17, 51.33471992
8, 57.8903650691
14, 61.568035278
9, 65.6863596296
13, 70.3383434838
11, 78.0546247668
7, 82.635050327
4, 87.23694696
10, 92.0182968765
14, 96.9434715841
9, 107.387141014
35, 111.937343624
5, 128.455512471
12, 133.978334365
11, 140.88033239
4, 146.259921764
4, 149.992065875
8, 154.671232444
17, 159.206126129
10, 166.241197395
16, 170.81628685
9, 179.665767608
4, 183.228904293
3, 185.60472263
8, 187.898680541
5, 193.22368494
11, 197.818208659
9, 205.931894445
6, 209.250449562
5, 213.480933171
7, 215.683610142
12, 218.058730754
6, 223.6397317
6, 225.400859039
5, 226.978521361
4, 228.241599304
13, 229.290750651
9, 234.582872763
6, 235.894775358
7, 236.79697581
7, 237.632860927
3, 238.648357885
4, 240.894089747
9, 241.225191231
4, 245.178679893
3, 245.270126189
9, 247.130001727
12, 249.954912062
17, 253.600346028
6, 256.359754291
2, 258.037681407
6, 259.008287234
10, 259.185595011
4, 261.479550595
6, 262.606938231
21, 263.874849504
5, 266.457189537
8, 267.192525623
16, 267.737913443
26, 269.050563189
3, 270.94666856
16, 270.921625252
7, 270.882534929
14, 270.789123999
20, 270.855172869
3, 270.914698834
8, 270.557905848
9, 270.028964482
8, 269.347308994
14, 268.647093778
10, 267.53908754
7, 266.533287263
6, 265.730262866
9, 265.441691423
6, 264.476707415
7, 264.079652091
6, 263.185305403
6, 262.656117585
6, 262.257637382
12, 261.441398586
22, 260.169341268
7, 258.243562288
28, 257.131220094
12, 253.70606323
4, 252.273126908
23, 251.473641106
24, 248.877627237
32, 247.09297871
11, 243.415575073
22, 242.376907002
20, 239.999598337
19, 238.371717222
13, 236.821663747
5, 235.543689787
25, 234.643448234
27, 232.548705851
32, 230.220970127
6, 227.34524598
12, 226.446346037
15, 225.346855044
8, 223.996923325
23, 223.225337574
10, 221.245504824
12, 220.262840281
16, 219.167766437
17, 217.882747158
20, 216.540300871
10, 215.154386537
15, 214.369288087
7, 213.228258202
5, 212.5650239
39, 211.860616761
3, 208.944491032
3, 208.473814449
19, 208.012842104
4, 206.512744898
18, 205.955726698
15, 204.738029359
9, 203.681433704
31, 203.034847798
28, 200.841604699
17, 198.923915788
14, 197.708123793
5, 196.729844618
4, 196.182625809
18, 195.696208635
45, 194.563022
26, 191.569708967
9, 189.884588063
29, 189.213845572
34, 187.388916231
40, 185.336114058
7, 182.867947134
24, 182.351230203
33, 181.028276957
22, 179.216270281
20, 178.056420364
38, 177.035132
19, 175.158129131
17, 174.207448951
14, 173.376124948
21, 172.682570213
28, 171.722939399
32, 170.499512527
24, 168.990149225
16, 167.96374825
22, 167.214395464
22, 166.249243312
29, 165.270016898
18, 164.022698172
10, 163.1733184
43, 162.644165884
33, 160.880712568
44, 159.658817251
54, 158.105300333
29, 156.161906324
28, 155.079982954
68, 154.011742417
42, 151.841509889
31, 150.497915014
30, 149.413945435
6, 148.373300664
41, 148.094685016
7, 146.877538372
31, 146.594920017
42, 145.543134828
59, 144.17686374
13, 142.441279579
37, 142.038267323
57, 140.882370622
45, 139.34761633
55, 137.995460379
28, 136.473329327
34, 135.588232432
7, 134.686017711
137, 134.449799107
51, 131.087575091
36, 129.933128453
33, 129.017016115
41, 128.335608025
76, 127.44462544
8, 125.787165397
45, 125.567880207
44, 124.637006158
43, 123.778850969
33, 122.870191897
68, 122.218875433
55, 120.863248304
49, 119.949424421
62, 119.092879573
102, 118.185013604
57, 116.731330892
42, 115.953367198
10, 115.268504419
83, 115.078238794
63, 114.106073223
62, 113.411726925
32, 112.814552122
57, 112.477285263
70, 111.939611249
16, 111.328062811
58, 111.141736937
90, 110.685449897
5, 109.971811083
44, 109.883564575
52, 109.546938525
89, 109.163200752
3, 108.588883168
54, 108.524393963
31, 108.182939933
41, 107.95509455
77, 107.713622937
99, 107.392197717
59, 107.266213097
65, 107.192184363
110, 107.332564134
57, 107.55175383
86, 107.624010194
54, 108.135295949
31, 108.622122999
29, 108.731537442
72, 108.929053228
132, 109.806119296
101, 111.14267196
73, 112.692346884
67, 113.545629963
43, 114.860606419
109, 115.546502818
76, 117.77651097
92, 119.559529706
135, 121.638385919
88, 124.909117754
103, 127.378706399
151, 130.295666215
92, 134.424478593
66, 137.212885445
54, 139.263717963
40, 140.953802877
74, 142.075279892
67, 144.446547496
76, 146.478702205
8, 148.738190431
77, 148.78622908
128, 151.066055144
104, 154.402449426
149, 157.467565864
132, 162.276799087
61, 166.112753125
65, 167.782325542
72, 170.124319186
93, 171.913473511
85, 174.25720744
67, 176.342319722
26, 177.881390033
57, 178.475479394
57, 179.819074611
155, 181.556121674
70, 184.593156277
76, 185.793038039
75, 187.519953056
37, 188.721210765
61, 189.271338088
33, 190.184918677
